Concentration,Concentration [ug/mL],Time_min,RFU_Interpolated
0.3125 ug/mL,0.3125,14.25,9210.393116005725
0.3125 ug/mL,0.3125,14.28,9210.393116005725
0.3125 ug/mL,0.3125,14.309999999999999,9210.393116005725
0.3125 ug/mL,0.3125,14.34,9210.393116005725
0.3125 ug/mL,0.3125,14.37,9210.393116005725
0.3125 ug/mL,0.3125,14.399999999999999,9210.393116005725
0.3125 ug/mL,0.3125,14.43,9210.393116005725
0.3125 ug/mL,0.3125,14.459999999999999,9210.393116005725
0.3125 ug/mL,0.3125,14.49,9210.393116005725
0.3125 ug/mL,0.3125,14.52,9210.393116005725
0.3125 ug/mL,0.3125,14.549999999999999,9210.393116005725
0.3125 ug/mL,0.3125,14.58,9210.393116005725
0.3125 ug/mL,0.3125,14.61,9210.393116005725
0.3125 ug/mL,0.3125,14.639999999999999,9210.393116005725
0.3125 ug/mL,0.3125,14.67,9210.393116005725
0.3125 ug/mL,0.3125,14.7,9210.393116005725
0.3125 ug/mL,0.3125,14.729999999999999,9210.393116005725
0.3125 ug/mL,0.3125,14.76,9210.393116005725
0.3125 ug/mL,0.3125,14.79,9210.393116005725
0.3125 ug/mL,0.3125,14.82,9210.393116005725
0.3125 ug/mL,0.3125,14.85,9210.393116005725
0.3125 ug/mL,0.3125,14.879999999999999,9210.393116005725
0.3125 ug/mL,0.3125,14.91,9210.393116005725
0.3125 ug/mL,0.3125,14.94,9210.393116005725
0.3125 ug/mL,0.3125,14.969999999999999,9210.393116005725
0.3125 ug/mL,0.3125,15.0,9210.393116005725
0.3125 ug/mL,0.3125,15.03,9210.393116005725
0.3125 ug/mL,0.3125,15.059999999999999,9210.393116005725
0.3125 ug/mL,0.3125,15.09,9210.393116005725
0.3125 ug/mL,0.3125,15.12,9210.393116005725
0.3125 ug/mL,0.3125,15.149999999999999,9210.393116005725
0.3125 ug/mL,0.3125,15.18,9210.393116005725
0.3125 ug/mL,0.3125,15.209999999999999,9210.393116005725
0.3125 ug/mL,0.3125,15.24,9210.393116005725
0.3125 ug/mL,0.3125,15.27,9210.393116005725
0.3125 ug/mL,0.3125,15.299999999999999,9210.393116005725
0.3125 ug/mL,0.3125,15.33,9210.393116005725
0.3125 ug/mL,0.3125,15.36,9210.393116005725
0.3125 ug/mL,0.3125,15.389999999999999,9210.393116005725
0.3125 ug/mL,0.3125,15.42,9210.393116005725
0.3125 ug/mL,0.3125,15.45,9210.393116005725
0.3125 ug/mL,0.3125,15.479999999999999,9210.393116005725
0.3125 ug/mL,0.3125,15.51,9210.393116005725
0.3125 ug/mL,0.3125,15.54,9210.393116005725
0.3125 ug/mL,0.3125,15.57,9210.393116005725
0.3125 ug/mL,0.3125,15.6,9210.393116005725
0.3125 ug/mL,0.3125,15.629999999999999,9210.393116005725
0.3125 ug/mL,0.3125,15.66,9210.393116005725
0.3125 ug/mL,0.3125,15.69,9210.393116005725
0.3125 ug/mL,0.3125,15.719999999999999,9210.393116005725
0.3125 ug/mL,0.3125,15.75,9210.393116005725
0.3125 ug/mL,0.3125,15.78,9210.393116005725
0.3125 ug/mL,0.3125,15.809999999999999,9210.393116005725
0.3125 ug/mL,0.3125,15.84,9210.393116005725
0.3125 ug/mL,0.3125,15.87,9210.393116005725
0.3125 ug/mL,0.3125,15.899999999999999,9210.393116005725
0.3125 ug/mL,0.3125,15.93,9210.393116005725
0.3125 ug/mL,0.3125,15.959999999999999,9210.393116005725
0.3125 ug/mL,0.3125,15.99,9210.393116005725
0.3125 ug/mL,0.3125,16.02,9210.393116005725
0.3125 ug/mL,0.3125,16.05,9210.393116005725
0.3125 ug/mL,0.3125,16.08,9210.393116005725
0.3125 ug/mL,0.3125,16.11,9210.393116005725
0.3125 ug/mL,0.3125,16.14,9210.393116005725
0.3125 ug/mL,0.3125,16.169999999999998,9210.393116005725
0.3125 ug/mL,0.3125,16.2,9210.393116005725
0.3125 ug/mL,0.3125,16.23,9210.393116005725
0.3125 ug/mL,0.3125,16.259999999999998,9210.393116005725
0.3125 ug/mL,0.3125,16.29,9210.393116005725
0.3125 ug/mL,0.3125,16.32,9210.393116005725
0.3125 ug/mL,0.3125,16.349999999999998,9210.393116005725
0.3125 ug/mL,0.3125,16.38,9210.393116005725
0.3125 ug/mL,0.3125,16.41,9210.393116005725
0.3125 ug/mL,0.3125,16.439999999999998,9210.393116005725
0.3125 ug/mL,0.3125,16.47,9210.393116005725
0.3125 ug/mL,0.3125,16.5,9210.393116005725
0.3125 ug/mL,0.3125,16.53,9210.393116005725
0.3125 ug/mL,0.3125,16.56,9210.393116005725
0.3125 ug/mL,0.3125,16.59,9210.393116005725
0.3125 ug/mL,0.3125,16.62,9210.393116005725
0.3125 ug/mL,0.3125,16.65,9210.393116005725
0.3125 ug/mL,0.3125,16.68,9210.393116005725
0.3125 ug/mL,0.3125,16.71,9210.393116005725
0.3125 ug/mL,0.3125,16.74,9210.393116005725
0.3125 ug/mL,0.3125,16.77,9210.393116005725
0.3125 ug/mL,0.3125,16.8,9210.393116005725
0.3125 ug/mL,0.3125,16.83,9210.393116005725
0.3125 ug/mL,0.3125,16.86,9210.393116005725
0.3125 ug/mL,0.3125,16.89,9210.393116005725
0.3125 ug/mL,0.3125,16.919999999999998,9210.393116005725
0.3125 ug/mL,0.3125,16.95,9210.393116005725
0.3125 ug/mL,0.3125,16.98,9210.393116005725
0.3125 ug/mL,0.3125,17.009999999999998,9210.393116005725
0.3125 ug/mL,0.3125,17.04,9210.393116005725
0.3125 ug/mL,0.3125,17.07,9210.393116005725
0.3125 ug/mL,0.3125,17.099999999999998,9210.393116005725
0.3125 ug/mL,0.3125,17.13,9210.393116005725
0.3125 ug/mL,0.3125,17.16,9210.393116005725
0.3125 ug/mL,0.3125,17.189999999999998,9210.393116005725
0.3125 ug/mL,0.3125,17.22,9210.393116005725
0.3125 ug/mL,0.3125,17.25,9210.393116005725
0.3125 ug/mL,0.3125,17.28,9210.393116005725
0.3125 ug/mL,0.3125,17.31,9210.393116005725
0.3125 ug/mL,0.3125,17.34,9210.393116005725
0.3125 ug/mL,0.3125,17.37,9210.393116005725
0.3125 ug/mL,0.3125,17.4,9210.393116005725
0.3125 ug/mL,0.3125,17.43,9210.393116005725
0.3125 ug/mL,0.3125,17.46,9210.393116005725
0.3125 ug/mL,0.3125,17.49,9210.393116005725
0.3125 ug/mL,0.3125,17.52,9210.393116005725
0.3125 ug/mL,0.3125,17.55,9210.393116005725
0.3125 ug/mL,0.3125,17.58,9210.393116005725
0.3125 ug/mL,0.3125,17.61,9210.393116005725
0.3125 ug/mL,0.3125,17.64,9210.393116005725
0.3125 ug/mL,0.3125,17.669999999999998,9210.393116005725
0.3125 ug/mL,0.3125,17.7,9210.393116005725
0.3125 ug/mL,0.3125,17.73,9210.393116005725
0.3125 ug/mL,0.3125,17.759999999999998,9210.393116005725
0.3125 ug/mL,0.3125,17.79,9210.393116005725
0.3125 ug/mL,0.3125,17.82,9210.393116005725
0.3125 ug/mL,0.3125,17.849999999999998,9210.393116005725
0.3125 ug/mL,0.3125,17.88,9210.393116005725
0.3125 ug/mL,0.3125,17.91,9210.393116005725
0.3125 ug/mL,0.3125,17.939999999999998,9210.393116005725
0.3125 ug/mL,0.3125,17.97,9210.393116005725
0.3125 ug/mL,0.3125,18.0,9210.393116005725
0.3125 ug/mL,0.3125,18.029999999999998,9210.393116005725
0.3125 ug/mL,0.3125,18.06,9210.393116005725
0.3125 ug/mL,0.3125,18.09,9210.393116005725
0.3125 ug/mL,0.3125,18.12,9210.393116005725
0.3125 ug/mL,0.3125,18.15,9210.393116005725
0.3125 ug/mL,0.3125,18.18,9210.393116005725
0.3125 ug/mL,0.3125,18.21,9210.393116005725
0.3125 ug/mL,0.3125,18.24,9210.393116005725
0.3125 ug/mL,0.3125,18.27,9210.393116005725
0.3125 ug/mL,0.3125,18.3,9210.393116005725
0.3125 ug/mL,0.3125,18.33,9210.393116005725
0.3125 ug/mL,0.3125,18.36,9210.393116005725
0.3125 ug/mL,0.3125,18.39,9210.393116005725
0.3125 ug/mL,0.3125,18.419999999999998,9210.393116005725
0.3125 ug/mL,0.3125,18.45,9210.393116005725
0.3125 ug/mL,0.3125,18.48,9210.393116005725
0.3125 ug/mL,0.3125,18.509999999999998,9210.393116005725
0.3125 ug/mL,0.3125,18.54,9210.393116005725
0.3125 ug/mL,0.3125,18.57,9210.393116005725
0.3125 ug/mL,0.3125,18.599999999999998,9210.393116005725
0.3125 ug/mL,0.3125,18.63,9210.393116005725
0.3125 ug/mL,0.3125,18.66,9210.393116005725
0.3125 ug/mL,0.3125,18.689999999999998,9210.393116005725
0.3125 ug/mL,0.3125,18.72,9210.393116005725
0.3125 ug/mL,0.3125,18.75,9210.393116005725
0.3125 ug/mL,0.3125,18.779999999999998,9210.393116005725
0.3125 ug/mL,0.3125,18.81,9210.393116005725
0.3125 ug/mL,0.3125,18.84,9210.393116005725
0.3125 ug/mL,0.3125,18.87,9210.393116005725
0.3125 ug/mL,0.3125,18.9,9210.393116005725
0.3125 ug/mL,0.3125,18.93,9210.393116005725
0.3125 ug/mL,0.3125,18.96,9210.393116005725
0.3125 ug/mL,0.3125,18.99,9210.393116005725
0.3125 ug/mL,0.3125,19.02,9210.393116005725
0.3125 ug/mL,0.3125,19.05,9210.393116005725
0.3125 ug/mL,0.3125,19.08,9210.393116005725
0.3125 ug/mL,0.3125,19.11,9210.393116005725
0.3125 ug/mL,0.3125,19.14,9210.393116005725
0.3125 ug/mL,0.3125,19.169999999999998,9210.393116005725
0.3125 ug/mL,0.3125,19.2,9210.393116005725
0.3125 ug/mL,0.3125,19.23,9210.393116005725
0.3125 ug/mL,0.3125,19.259999999999998,9210.393116005725
0.3125 ug/mL,0.3125,19.29,9210.393116005725
0.3125 ug/mL,0.3125,19.32,9210.393116005725
0.3125 ug/mL,0.3125,19.349999999999998,9210.393116005725
0.3125 ug/mL,0.3125,19.38,9210.393116005725
0.3125 ug/mL,0.3125,19.41,9210.393116005725
0.3125 ug/mL,0.3125,19.439999999999998,9210.393116005725
0.3125 ug/mL,0.3125,19.47,9210.393116005725
0.3125 ug/mL,0.3125,19.5,9210.393116005725
0.3125 ug/mL,0.3125,19.529999999999998,9210.393116005725
0.3125 ug/mL,0.3125,19.56,9210.393116005725
0.3125 ug/mL,0.3125,19.59,9210.393116005725
0.3125 ug/mL,0.3125,19.62,9210.393116005725
0.3125 ug/mL,0.3125,19.65,9210.393116005725
0.3125 ug/mL,0.3125,19.68,9210.393116005725
0.3125 ug/mL,0.3125,19.71,9210.393116005725
0.3125 ug/mL,0.3125,19.74,9210.393116005725
0.3125 ug/mL,0.3125,19.77,9210.393116005725
0.3125 ug/mL,0.3125,19.8,9210.393116005725
0.3125 ug/mL,0.3125,19.83,9210.393116005725
0.3125 ug/mL,0.3125,19.86,9210.393116005725
0.3125 ug/mL,0.3125,19.89,9210.393116005725
0.3125 ug/mL,0.3125,19.919999999999998,9210.393116005725
0.3125 ug/mL,0.3125,19.95,9210.393116005725
0.3125 ug/mL,0.3125,19.98,9210.393116005725
0.3125 ug/mL,0.3125,20.009999999999998,9210.393116005725
0.3125 ug/mL,0.3125,20.04,9210.393116005725
0.3125 ug/mL,0.3125,20.07,9210.393116005725
0.3125 ug/mL,0.3125,20.099999999999998,9210.393116005725
0.3125 ug/mL,0.3125,20.13,9210.393116005725
0.3125 ug/mL,0.3125,20.16,9210.393116005725
0.3125 ug/mL,0.3125,20.189999999999998,9210.393116005725
0.3125 ug/mL,0.3125,20.22,9210.393116005725
0.3125 ug/mL,0.3125,20.25,9210.393116005725
0.3125 ug/mL,0.3125,20.279999999999998,9210.393116005725
0.3125 ug/mL,0.3125,20.31,9210.393116005725
0.3125 ug/mL,0.3125,20.34,9210.393116005725
0.3125 ug/mL,0.3125,20.37,9210.393116005725
0.3125 ug/mL,0.3125,20.4,9210.393116005725
0.3125 ug/mL,0.3125,20.43,9210.393116005725
0.3125 ug/mL,0.3125,20.46,9210.393116005725
0.3125 ug/mL,0.3125,20.49,9210.393116005725
0.3125 ug/mL,0.3125,20.52,9210.393116005725
0.3125 ug/mL,0.3125,20.55,9210.393116005725
0.3125 ug/mL,0.3125,20.58,9210.393116005725
0.3125 ug/mL,0.3125,20.61,9210.393116005725
0.3125 ug/mL,0.3125,20.64,9210.393116005725
0.3125 ug/mL,0.3125,20.669999999999998,9210.393116005725
0.3125 ug/mL,0.3125,20.7,9210.393116005725
0.3125 ug/mL,0.3125,20.73,9210.393116005725
0.3125 ug/mL,0.3125,20.759999999999998,9210.393116005725
0.3125 ug/mL,0.3125,20.79,9210.393116005725
0.3125 ug/mL,0.3125,20.82,9210.393116005725
0.3125 ug/mL,0.3125,20.849999999999998,9210.393116005725
0.3125 ug/mL,0.3125,20.88,9210.393116005725
0.3125 ug/mL,0.3125,20.91,9210.393116005725
0.3125 ug/mL,0.3125,20.939999999999998,9210.393116005725
0.3125 ug/mL,0.3125,20.97,9210.393116005725
0.3125 ug/mL,0.3125,21.0,9210.393116005725
0.3125 ug/mL,0.3125,21.029999999999998,9210.393116005725
0.3125 ug/mL,0.3125,21.06,9210.393116005725
0.3125 ug/mL,0.3125,21.09,9210.393116005725
0.3125 ug/mL,0.3125,21.119999999999997,9210.393116005725
0.3125 ug/mL,0.3125,21.15,9210.393116005725
0.3125 ug/mL,0.3125,21.18,9210.393116005725
0.3125 ug/mL,0.3125,21.21,9210.393116005725
0.3125 ug/mL,0.3125,21.24,9210.393116005725
0.3125 ug/mL,0.3125,21.27,9210.393116005725
0.3125 ug/mL,0.3125,21.3,9210.393116005725
0.3125 ug/mL,0.3125,21.33,9210.393116005725
0.3125 ug/mL,0.3125,21.36,9210.393116005725
0.3125 ug/mL,0.3125,21.39,9210.393116005725
0.3125 ug/mL,0.3125,21.419999999999998,9210.393116005725
0.3125 ug/mL,0.3125,21.45,9210.393116005725
0.3125 ug/mL,0.3125,21.48,9210.393116005725
0.3125 ug/mL,0.3125,21.509999999999998,9210.393116005725
0.3125 ug/mL,0.3125,21.54,9210.393116005725
0.3125 ug/mL,0.3125,21.57,9210.393116005725
0.3125 ug/mL,0.3125,21.599999999999998,9210.393116005725
0.3125 ug/mL,0.3125,21.63,9210.393116005725
0.3125 ug/mL,0.3125,21.66,9210.393116005725
0.3125 ug/mL,0.3125,21.689999999999998,9210.393116005725
0.3125 ug/mL,0.3125,21.72,9210.393116005725
0.3125 ug/mL,0.3125,21.75,9210.393116005725
0.3125 ug/mL,0.3125,21.779999999999998,9210.393116005725
0.3125 ug/mL,0.3125,21.81,9210.393116005725
0.3125 ug/mL,0.3125,21.84,9210.393116005725
0.3125 ug/mL,0.3125,21.869999999999997,9210.393116005725
0.3125 ug/mL,0.3125,21.9,9210.393116005725
0.3125 ug/mL,0.3125,21.93,9210.393116005725
0.3125 ug/mL,0.3125,21.96,9210.393116005725
0.3125 ug/mL,0.3125,21.99,9210.393116005725
0.3125 ug/mL,0.3125,22.02,9210.393116005725
0.3125 ug/mL,0.3125,22.05,9210.393116005725
0.3125 ug/mL,0.3125,22.08,9210.393116005725
0.3125 ug/mL,0.3125,22.11,9210.393116005725
0.3125 ug/mL,0.3125,22.14,9210.393116005725
0.3125 ug/mL,0.3125,22.169999999999998,9210.393116005725
0.3125 ug/mL,0.3125,22.2,9210.393116005725
0.3125 ug/mL,0.3125,22.23,9210.393116005725
0.3125 ug/mL,0.3125,22.259999999999998,9210.393116005725
0.3125 ug/mL,0.3125,22.29,9210.393116005725
0.3125 ug/mL,0.3125,22.32,9210.393116005725
0.3125 ug/mL,0.3125,22.349999999999998,9210.393116005725
0.3125 ug/mL,0.3125,22.38,9210.393116005725
0.3125 ug/mL,0.3125,22.41,9210.393116005725
0.3125 ug/mL,0.3125,22.439999999999998,9210.393116005725
0.3125 ug/mL,0.3125,22.47,9210.393116005725
0.3125 ug/mL,0.3125,22.5,9210.393116005725
0.3125 ug/mL,0.3125,22.529999999999998,9210.393116005725
0.3125 ug/mL,0.3125,22.56,9210.393116005725
0.3125 ug/mL,0.3125,22.59,9210.393116005725
0.3125 ug/mL,0.3125,22.619999999999997,9210.393116005725
0.3125 ug/mL,0.3125,22.65,9210.393116005725
0.3125 ug/mL,0.3125,22.68,9210.393116005725
0.3125 ug/mL,0.3125,22.71,9210.393116005725
0.3125 ug/mL,0.3125,22.74,9210.393116005725
0.3125 ug/mL,0.3125,22.77,9210.393116005725
0.3125 ug/mL,0.3125,22.8,9210.393116005725
0.3125 ug/mL,0.3125,22.83,9210.393116005725
0.3125 ug/mL,0.3125,22.86,9210.393116005725
0.3125 ug/mL,0.3125,22.89,9210.393116005725
0.3125 ug/mL,0.3125,22.919999999999998,9210.393116005725
0.3125 ug/mL,0.3125,22.95,9210.393116005725
0.3125 ug/mL,0.3125,22.98,9210.393116005725
0.3125 ug/mL,0.3125,23.009999999999998,9210.393116005725
0.3125 ug/mL,0.3125,23.04,9210.393116005725
0.3125 ug/mL,0.3125,23.07,9210.393116005725
0.3125 ug/mL,0.3125,23.099999999999998,9210.393116005725
0.3125 ug/mL,0.3125,23.13,9210.393116005725
0.3125 ug/mL,0.3125,23.16,9210.393116005725
0.3125 ug/mL,0.3125,23.189999999999998,9210.393116005725
0.3125 ug/mL,0.3125,23.22,9210.393116005725
0.3125 ug/mL,0.3125,23.25,9210.393116005725
0.3125 ug/mL,0.3125,23.279999999999998,9210.393116005725
0.3125 ug/mL,0.3125,23.31,9210.393116005725
0.3125 ug/mL,0.3125,23.34,9210.393116005725
0.3125 ug/mL,0.3125,23.369999999999997,9210.393116005725
0.3125 ug/mL,0.3125,23.4,9210.393116005725
0.3125 ug/mL,0.3125,23.43,9210.393116005725
0.3125 ug/mL,0.3125,23.46,9210.393116005725
0.3125 ug/mL,0.3125,23.49,9210.393116005725
0.3125 ug/mL,0.3125,23.52,9210.393116005725
0.3125 ug/mL,0.3125,23.55,9210.393116005725
0.3125 ug/mL,0.3125,23.58,9210.393116005725
0.3125 ug/mL,0.3125,23.61,9210.393116005725
0.3125 ug/mL,0.3125,23.64,9210.393116005725
0.3125 ug/mL,0.3125,23.669999999999998,9210.393116005725
0.3125 ug/mL,0.3125,23.7,9210.393116005725
0.3125 ug/mL,0.3125,23.73,9210.393116005725
0.3125 ug/mL,0.3125,23.759999999999998,9210.393116005725
0.3125 ug/mL,0.3125,23.79,9210.393116005725
0.3125 ug/mL,0.3125,23.82,9210.393116005725
0.3125 ug/mL,0.3125,23.849999999999998,9210.393116005725
0.3125 ug/mL,0.3125,23.88,9210.393116005725
0.3125 ug/mL,0.3125,23.91,9210.393116005725
0.3125 ug/mL,0.3125,23.939999999999998,9210.393116005725
0.3125 ug/mL,0.3125,23.97,9210.393116005725
0.3125 ug/mL,0.3125,24.0,9210.393116005725
0.3125 ug/mL,0.3125,24.029999999999998,9210.393116005725
0.3125 ug/mL,0.3125,24.06,9210.393116005725
0.3125 ug/mL,0.3125,24.09,9210.393116005725
0.3125 ug/mL,0.3125,24.119999999999997,9210.393116005725
0.3125 ug/mL,0.3125,24.15,9210.393116005725
0.3125 ug/mL,0.3125,24.18,9210.393116005725
0.3125 ug/mL,0.3125,24.21,9210.393116005725
0.3125 ug/mL,0.3125,24.24,9210.393116005725
0.3125 ug/mL,0.3125,24.27,9210.393116005725
0.3125 ug/mL,0.3125,24.3,9210.393116005725
0.3125 ug/mL,0.3125,24.33,9210.393116005725
0.3125 ug/mL,0.3125,24.36,9210.393116005725
0.3125 ug/mL,0.3125,24.39,9210.393116005725
0.3125 ug/mL,0.3125,24.419999999999998,9210.393116005725
0.3125 ug/mL,0.3125,24.45,9210.393116005725
0.3125 ug/mL,0.3125,24.48,9210.393116005725
0.3125 ug/mL,0.3125,24.509999999999998,9210.393116005725
0.3125 ug/mL,0.3125,24.54,9210.393116005725
0.3125 ug/mL,0.3125,24.57,9210.393116005725
0.3125 ug/mL,0.3125,24.599999999999998,9210.393116005725
0.3125 ug/mL,0.3125,24.63,9210.393116005725
0.3125 ug/mL,0.3125,24.66,9210.393116005725
0.3125 ug/mL,0.3125,24.689999999999998,9210.393116005725
0.3125 ug/mL,0.3125,24.72,9210.393116005725
0.3125 ug/mL,0.3125,24.75,9210.393116005725
0.3125 ug/mL,0.3125,24.779999999999998,9210.393116005725
0.3125 ug/mL,0.3125,24.81,9210.393116005725
0.3125 ug/mL,0.3125,24.84,9210.393116005725
0.3125 ug/mL,0.3125,24.869999999999997,9210.393116005725
0.3125 ug/mL,0.3125,24.9,9210.393116005725
0.3125 ug/mL,0.3125,24.93,9210.393116005725
0.3125 ug/mL,0.3125,24.96,9210.393116005725
0.3125 ug/mL,0.3125,24.99,9210.393116005725
0.3125 ug/mL,0.3125,25.02,9210.393116005725
0.3125 ug/mL,0.3125,25.05,9210.393116005725
0.3125 ug/mL,0.3125,25.08,9210.393116005725
0.3125 ug/mL,0.3125,25.11,9210.393116005725
0.3125 ug/mL,0.3125,25.14,9210.393116005725
0.3125 ug/mL,0.3125,25.169999999999998,9210.393116005725
0.3125 ug/mL,0.3125,25.2,9210.393116005725
0.3125 ug/mL,0.3125,25.23,9210.393116005725
0.3125 ug/mL,0.3125,25.259999999999998,9210.393116005725
0.3125 ug/mL,0.3125,25.29,9210.393116005725
0.3125 ug/mL,0.3125,25.32,9210.393116005725
0.3125 ug/mL,0.3125,25.349999999999998,9210.393116005725
0.3125 ug/mL,0.3125,25.38,9210.393116005725
0.3125 ug/mL,0.3125,25.41,9210.393116005725
0.3125 ug/mL,0.3125,25.439999999999998,9210.393116005725
0.3125 ug/mL,0.3125,25.47,9210.393116005725
0.3125 ug/mL,0.3125,25.5,9210.393116005725
0.3125 ug/mL,0.3125,25.529999999999998,9210.393116005725
0.3125 ug/mL,0.3125,25.56,9210.393116005725
0.3125 ug/mL,0.3125,25.59,9210.393116005725
0.3125 ug/mL,0.3125,25.619999999999997,9210.393116005725
0.3125 ug/mL,0.3125,25.65,9210.393116005725
0.3125 ug/mL,0.3125,25.68,9210.393116005725
0.3125 ug/mL,0.3125,25.709999999999997,9210.393116005725
0.3125 ug/mL,0.3125,25.74,9210.393116005725
0.3125 ug/mL,0.3125,25.77,9210.393116005725
0.3125 ug/mL,0.3125,25.8,9210.393116005725
0.3125 ug/mL,0.3125,25.83,9210.393116005725
0.3125 ug/mL,0.3125,25.86,9210.393116005725
0.3125 ug/mL,0.3125,25.89,9210.393116005725
0.3125 ug/mL,0.3125,25.919999999999998,9210.393116005725
0.3125 ug/mL,0.3125,25.95,9210.393116005725
0.3125 ug/mL,0.3125,25.98,9210.393116005725
0.3125 ug/mL,0.3125,26.009999999999998,9210.393116005725
0.3125 ug/mL,0.3125,26.04,9210.393116005725
0.3125 ug/mL,0.3125,26.07,9210.393116005725
0.3125 ug/mL,0.3125,26.099999999999998,9210.393116005725
0.3125 ug/mL,0.3125,26.13,9210.393116005725
0.3125 ug/mL,0.3125,26.16,9210.393116005725
0.3125 ug/mL,0.3125,26.189999999999998,9210.393116005725
0.3125 ug/mL,0.3125,26.22,9210.393116005725
0.3125 ug/mL,0.3125,26.25,9210.393116005725
0.3125 ug/mL,0.3125,26.279999999999998,9210.393116005725
0.3125 ug/mL,0.3125,26.31,9210.393116005725
0.3125 ug/mL,0.3125,26.34,9210.393116005725
0.3125 ug/mL,0.3125,26.369999999999997,9210.393116005725
0.3125 ug/mL,0.3125,26.4,9210.393116005725
0.3125 ug/mL,0.3125,26.43,9210.393116005725
0.3125 ug/mL,0.3125,26.459999999999997,9210.393116005725
0.3125 ug/mL,0.3125,26.49,9210.393116005725
0.3125 ug/mL,0.3125,26.52,9210.393116005725
0.3125 ug/mL,0.3125,26.55,9210.393116005725
0.3125 ug/mL,0.3125,26.58,9210.393116005725
0.3125 ug/mL,0.3125,26.61,9210.393116005725
0.3125 ug/mL,0.3125,26.64,9210.393116005725
0.3125 ug/mL,0.3125,26.669999999999998,9210.393116005725
0.3125 ug/mL,0.3125,26.7,9210.393116005725
0.3125 ug/mL,0.3125,26.73,9210.393116005725
0.3125 ug/mL,0.3125,26.759999999999998,9210.393116005725
0.3125 ug/mL,0.3125,26.79,9210.393116005725
0.3125 ug/mL,0.3125,26.82,9210.393116005725
0.3125 ug/mL,0.3125,26.849999999999998,9210.393116005725
0.3125 ug/mL,0.3125,26.88,9210.393116005725
0.3125 ug/mL,0.3125,26.91,9210.393116005725
0.3125 ug/mL,0.3125,26.939999999999998,9210.393116005725
0.3125 ug/mL,0.3125,26.97,9210.393116005725
0.3125 ug/mL,0.3125,27.0,9210.393116005725
0.3125 ug/mL,0.3125,27.029999999999998,9210.393116005725
0.3125 ug/mL,0.3125,27.06,9210.393116005725
0.3125 ug/mL,0.3125,27.09,9210.393116005725
0.3125 ug/mL,0.3125,27.119999999999997,9210.393116005725
0.3125 ug/mL,0.3125,27.15,9210.393116005725
0.3125 ug/mL,0.3125,27.18,9210.393116005725
0.3125 ug/mL,0.3125,27.209999999999997,9210.393116005725
0.3125 ug/mL,0.3125,27.24,9210.393116005725
0.3125 ug/mL,0.3125,27.27,9210.393116005725
0.3125 ug/mL,0.3125,27.3,9210.393116005725
0.3125 ug/mL,0.3125,27.33,9210.393116005725
0.3125 ug/mL,0.3125,27.36,9210.393116005725
0.3125 ug/mL,0.3125,27.39,9210.393116005725
0.3125 ug/mL,0.3125,27.419999999999998,9210.393116005725
0.3125 ug/mL,0.3125,27.45,9210.393116005725
0.3125 ug/mL,0.3125,27.48,9210.393116005725
0.3125 ug/mL,0.3125,27.509999999999998,9210.393116005725
0.3125 ug/mL,0.3125,27.54,9210.393116005725
0.3125 ug/mL,0.3125,27.57,9210.393116005725
0.3125 ug/mL,0.3125,27.599999999999998,9210.393116005725
0.3125 ug/mL,0.3125,27.63,9210.393116005725
0.3125 ug/mL,0.3125,27.66,9210.393116005725
0.3125 ug/mL,0.3125,27.689999999999998,9210.393116005725
0.3125 ug/mL,0.3125,27.72,9210.393116005725
0.3125 ug/mL,0.3125,27.75,9210.393116005725
0.3125 ug/mL,0.3125,27.779999999999998,9210.393116005725
0.3125 ug/mL,0.3125,27.81,9210.393116005725
0.3125 ug/mL,0.3125,27.84,9210.393116005725
0.3125 ug/mL,0.3125,27.869999999999997,9210.393116005725
0.3125 ug/mL,0.3125,27.9,9210.393116005725
0.3125 ug/mL,0.3125,27.93,9210.393116005725
0.3125 ug/mL,0.3125,27.959999999999997,9210.393116005725
0.3125 ug/mL,0.3125,27.99,9210.393116005725
0.3125 ug/mL,0.3125,28.02,9210.393116005725
0.3125 ug/mL,0.3125,28.05,9210.393116005725
0.3125 ug/mL,0.3125,28.08,9210.393116005725
0.3125 ug/mL,0.3125,28.11,9210.393116005725
0.3125 ug/mL,0.3125,28.14,9210.393116005725
0.3125 ug/mL,0.3125,28.169999999999998,9210.393116005725
0.3125 ug/mL,0.3125,28.2,9210.393116005725
0.3125 ug/mL,0.3125,28.23,9210.393116005725
0.3125 ug/mL,0.3125,28.259999999999998,9210.393116005725
0.3125 ug/mL,0.3125,28.29,9210.393116005725
0.3125 ug/mL,0.3125,28.32,9210.393116005725
0.3125 ug/mL,0.3125,28.349999999999998,9210.393116005725
0.3125 ug/mL,0.3125,28.38,9210.393116005725
0.3125 ug/mL,0.3125,28.41,9210.393116005725
0.3125 ug/mL,0.3125,28.439999999999998,9210.393116005725
0.3125 ug/mL,0.3125,28.47,9210.393116005725
0.3125 ug/mL,0.3125,28.5,9210.393116005725
0.3125 ug/mL,0.3125,28.529999999999998,9210.393116005725
0.3125 ug/mL,0.3125,28.56,9210.393116005725
0.3125 ug/mL,0.3125,28.59,9210.393116005725
0.3125 ug/mL,0.3125,28.619999999999997,9210.393116005725
0.3125 ug/mL,0.3125,28.65,9210.393116005725
0.3125 ug/mL,0.3125,28.68,9210.393116005725
